id,Contractor (Y/N),Start date,Male or Female,Date of birth,Unionised,Role name,Role description,Total compensation,Redundancy cost,SOC-code,SOC-name,Site Name,Business Unit (top-level),Department,Street Address,City,State,Country,Post/Zip code,id,Contractor (Y/N)
10099,false,,F,,,Cost Estimators,Cost Estimators,127320,0.2,13-1051.00,Cost Estimators,Sioux Falls,Products,Products,0,Sioux Falls,South Dakota,United States,57110,43.525934,-96.602451
10100,false,,M,,,Cost Estimators,Cost Estimators,127320,0.2,13-1051.00,Cost Estimators,Sparks,Logistics,Logistics,95723,Sparks,Nevada,United States,89436,39.583337,-119.744224
10101,false,,F,,,Cost Estimators,Cost Estimators,127320,0.2,13-1051.00,Cost Estimators,Indianapolis,Building Components,Building Components,3611,Indianapolis,Indiana,United States,46231,39.821531,-86.158904
10102,false,,M,,,Cost Estimators,Cost Estimators,127320,0.2,13-1051.00,Cost Estimators,Indianapolis,Building Components,Building Components,95,Indianapolis,Indiana,United States,46266,39.768546,-86.15985
10103,false,,F,,,Cost Estimators,Cost Estimators,127320,0.2,13-1051.00,Cost Estimators,Milwaukee,Building Components,Building Components,4885,Milwaukee,Wisconsin,United States,53205,43.050382,-87.989482
10104,false,,M,,,Cost Estimators,Cost Estimators,127320,0.2,13-1051.00,Cost Estimators,Trenton,Building Components,Building Components,1095,Trenton,New Jersey,United States,8603,40.22195,-74.764635
10105,false,,F,,,Cost Estimators,Cost Estimators,127320,0.2,13-1051.00,Cost Estimators,Bakersfield,Building Components,Building Components,544,Bakersfield,California,United States,93399,35.368514,-119.008194
10106,false,,M,,,Cost Estimators,Cost Estimators,127320,0.2,13-1051.00,Cost Estimators,Dallas,Building Components,Building Components,59,Dallas,Texas,United States,75367,29.18063,-95.410516
10107,false,,F,,,Cost Estimators,Cost Estimators,127320,0.2,13-1051.00,Cost Estimators,Greensboro,Building Components,Building Components,881,Greensboro,North Carolina,United States,27455,36.083173,-79.758406
10108,false,,M,,,Cost Estimators,Cost Estimators,127320,0.2,13-1051.00,Cost Estimators,San Antonio,Building Components,Building Components,5,San Antonio,Texas,United States,78296,29.26942,-98.459963
10109,false,,F,,,Cost Estimators,Cost Estimators,127320,0.2,13-1051.00,Cost Estimators,Daytona Beach,Building Components,Building Components,20,Daytona Beach,Florida,United States,32118,30.3795,-86.378843
10110,false,,M,,,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive","Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",76953,0.2,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",Kansas City,Commercial,Commercial,84,Kansas City,Missouri,United States,64179,38.976267,-94.60139
10111,false,,F,,,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive","Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",76953,0.2,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",Los Angeles,Commercial,Commercial,30809,Los Angeles,California,United States,90010,34.060064,-118.307016
10112,false,,M,,,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive","Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",76953,0.2,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",0,Logistics,Logistics,,,,,,,
10113,false,,F,,,"Production, Planning, and Expediting Clerks","Production, Planning, and Expediting Clerks",97298,0.2,43-5061.00,"Production, Planning, and Expediting Clerks",Huntsville,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",80,Huntsville,Alabama,United States,35805,34.711141,-86.653924
10114,false,,M,,,"Production, Planning, and Expediting Clerks","Production, Planning, and Expediting Clerks",97298,0.2,43-5061.00,"Production, Planning, and Expediting Clerks",Peoria,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",595,Peoria,Illinois,United States,61635,40.631245,-89.573619
10116,false,,M,,,Marketing Managers,Marketing Managers,251479,0.2,11-2021.00,Marketing Managers,Santa Barbara,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",67688,Santa Barbara,California,United States,93111,33.821627,-116.488758
10118,false,,M,,,Marketing Managers,Marketing Managers,251479,0.2,11-2021.00,Marketing Managers,Hartford,Building Components,Building Components,599,Hartford,Connecticut,United States,6140,41.711468,-72.764044
10120,false,,M,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,Lexington,Commercial,Commercial,44,Lexington,Kentucky,United States,40576,38.038207,-84.488308
10121,false,,F,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,El Paso,Commercial,Commercial,707,El Paso,Texas,United States,88563,29.41881,-98.507988
10122,false,,M,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,Birmingham,Manufacturing,Manufacturing,8,Birmingham,Alabama,United States,35254,33.512205,-86.853945
10123,false,,F,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,Orlando,Manufacturing,Manufacturing,71,Orlando,Florida,United States,32835,28.573272,-81.377351
10124,false,,M,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,Arlington,Manufacturing,Manufacturing,61788,Arlington,Texas,United States,76096,32.761962,-97.106517
10125,false,,F,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,Chicago,Manufacturing,Manufacturing,67454,Chicago,Illinois,United States,60630,41.979861,-87.758704
10126,false,,M,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,Boston,Manufacturing,Manufacturing,2744,Boston,Massachusetts,United States,2216,42.15159,-72.462954
10127,false,,F,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,Corpus Christi,Manufacturing,Manufacturing,6,Corpus Christi,Texas,United States,78415,27.57188,-97.481708
10128,false,,M,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,Largo,Manufacturing,Manufacturing,43,Largo,Florida,United States,34643,26.52326,-81.862914
10129,false,,F,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,Portland,Manufacturing,Manufacturing,79037,Portland,Oregon,United States,97211,45.498575,-122.64126
10130,false,,M,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,Cleveland,Manufacturing,Manufacturing,12782,Cleveland,Ohio,United States,44111,41.42509,-81.824284
10131,false,,F,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,Norfolk,Manufacturing,Manufacturing,82636,Norfolk,Virginia,United States,23504,36.848288,-76.264907
10132,false,,M,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,Saint Louis,Logistics,Logistics,3,Saint Louis,Missouri,United States,63150,38.569799,-90.307794
10133,false,,F,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,Honolulu,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",17944,Honolulu,Hawaii,United States,96820,21.336423,-157.921372
10134,false,,M,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,Washington,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",44551,Washington,District of Columbia,United States,20231,38.889939,-77.00905
10135,false,,F,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,Racine,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",4,Racine,Wisconsin,United States,53405,42.760931,-87.793698
10136,false,,M,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,Sacramento,Commercial,Commercial,9,Sacramento,California,United States,95828,38.440419,-121.505373
10137,false,,F,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,Whittier,Manufacturing,Manufacturing,3368,Whittier,California,United States,90605,33.952539,-118.04302
10138,false,,M,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,Delray Beach,Manufacturing,Manufacturing,8043,Delray Beach,Florida,United States,33448,26.45412,-80.0591
10139,false,,F,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,Lexington,Manufacturing,Manufacturing,109,Lexington,Kentucky,United States,40510,38.038384,-84.488912
10140,false,,M,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,Prescott,Building Components,Building Components,8087,Prescott,Arizona,United States,86305,34.592618,-112.323699
10141,false,,F,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,El Paso,Manufacturing,Manufacturing,10,El Paso,Texas,United States,79923,31.780233,-106.394135
10142,false,,M,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,South Lake Tahoe,Building Components,Building Components,47,South Lake Tahoe,California,United States,96154,38.956053,-119.940536
10143,false,,F,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,Augusta,Building Components,Building Components,57,Augusta,Georgia,United States,30919,33.486693,-81.971831
10144,false,,M,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,Washington,Building Components,Building Components,6,Washington,District of Columbia,United States,20067,38.903056,-77.050287
10145,false,,F,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,Green Bay,Building Components,Building Components,59,Green Bay,Wisconsin,United States,54313,44.824161,-87.384364
10146,false,,M,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,Honolulu,Manufacturing,Manufacturing,0,Honolulu,Hawaii,United States,96835,21.348839,-157.94356
10147,false,,F,,,Electrical Engineering Technicians,Electrical Engineering Technicians,119014,0.2,17-3023.03,Electrical Engineering Technicians,Naples,Manufacturing,Manufacturing,91,Naples,Florida,United States,34102,26.254287,-81.809078
10148,false,,M,,,Electrical Engineering Technicians,Electrical Engineering Technicians,119014,0.2,17-3023.03,Electrical Engineering Technicians,New York City,Manufacturing,Manufacturing,502,New York City,New York,United States,10203,40.742257,-73.914887
10149,false,,F,,,Electrical Engineering Technicians,Electrical Engineering Technicians,119014,0.2,17-3023.03,Electrical Engineering Technicians,San Antonio,Manufacturing,Manufacturing,4,San Antonio,Texas,United States,78255,29.44366,-98.562351
10150,false,,M,,,Electrical Engineering Technicians,Electrical Engineering Technicians,119014,0.2,17-3023.03,Electrical Engineering Technicians,Missoula,Manufacturing,Manufacturing,936,Missoula,Montana,United States,59806,46.877613,-113.970807
10151,false,,F,,,Electrical Engineering Technicians,Electrical Engineering Technicians,119014,0.2,17-3023.03,Electrical Engineering Technicians,Atlanta,Manufacturing,Manufacturing,25,Atlanta,Georgia,United States,30375,33.801076,-84.394651
10152,false,,M,,,Electrical Engineering Technicians,Electrical Engineering Technicians,119014,0.2,17-3023.03,Electrical Engineering Technicians,Sacramento,Manufacturing,Manufacturing,27,Sacramento,California,United States,95818,38.556044,-121.478606
10161,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,78113,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Grand Forks,Manufacturing,Manufacturing,7,Grand Forks,North Dakota,United States,58207,47.93,-97.03
10162,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,78113,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Memphis,Manufacturing,Manufacturing,931,Memphis,Tennessee,United States,38136,35.122097,-90.063136
10163,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,78113,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Pensacola,Manufacturing,Manufacturing,6994,Pensacola,Florida,United States,32595,30.494397,-87.262349
10164,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,78113,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Portsmouth,Logistics,Logistics,1,Portsmouth,New Hampshire,United States,214,43.076105,-70.756279
10165,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,78113,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Trenton,Logistics,Logistics,3,Trenton,New Jersey,United States,8603,40.218571,-74.734916
10166,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,78113,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Topeka,Logistics,Logistics,60,Topeka,Kansas,United States,66642,39.154053,-95.651394
10167,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,78113,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Buffalo,Logistics,Logistics,9,Buffalo,New York,United States,14269,40.560799,-74.134381
10168,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,78113,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Dallas,Logistics,Logistics,70,Dallas,Texas,United States,75379,29.18063,-95.410507
10169,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,78113,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Gilbert,Logistics,Logistics,52721,Gilbert,Arizona,United States,85297,33.204896,-111.789159
10171,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,78113,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Spokane,Manufacturing,Manufacturing,62586,Spokane,Washington,United States,99205,47.603671,-117.384756
10172,false,,M,,,First-Line Supervisors of Production and Operating Workers,First-Line Supervisors of Production and Operating Workers,118782,0.2,51-1011.00,First-Line Supervisors of Production and Operating Workers,Richmond,Building Components,Building Components,35557,Richmond,Virginia,United States,23225,38.494272,-77.992715
10173,false,,F,,,First-Line Supervisors of Production and Operating Workers,First-Line Supervisors of Production and Operating Workers,118782,0.2,51-1011.00,First-Line Supervisors of Production and Operating Workers,Fort Lauderdale,Building Components,Building Components,259,Fort Lauderdale,Florida,United States,33315,26.12948,-80.104342
10174,false,,M,,,First-Line Supervisors of Production and Operating Workers,First-Line Supervisors of Production and Operating Workers,118782,0.2,51-1011.00,First-Line Supervisors of Production and Operating Workers,Naples,Products,Products,991,Naples,Florida,United States,34102,26.212328,-81.774281
10175,false,,F,,,First-Line Supervisors of Production and Operating Workers,First-Line Supervisors of Production and Operating Workers,118782,0.2,51-1011.00,First-Line Supervisors of Production and Operating Workers,Nashville,Products,Products,3,Nashville,Tennessee,United States,37250,36.141392,-86.763093
10176,false,,M,,,First-Line Supervisors of Production and Operating Workers,First-Line Supervisors of Production and Operating Workers,118782,0.2,51-1011.00,First-Line Supervisors of Production and Operating Workers,Stockton,Products,Products,63368,Stockton,California,United States,95298,37.53985,-121.957643
10177,false,,F,,,First-Line Supervisors of Production and Operating Workers,First-Line Supervisors of Production and Operating Workers,118782,0.2,51-1011.00,First-Line Supervisors of Production and Operating Workers,Denver,Products,Products,58473,Denver,Colorado,United States,80249,39.853807,-104.673541
10178,false,,M,,,Industrial Truck and Tractor Operators,Industrial Truck and Tractor Operators,67655,0.2,53-7051.00,Industrial Truck and Tractor Operators,Huntington,Manufacturing,Manufacturing,3,Huntington,West Virginia,United States,25770,38.368867,-82.543288
10179,false,,F,,,Industrial Truck and Tractor Operators,Industrial Truck and Tractor Operators,67655,0.2,53-7051.00,Industrial Truck and Tractor Operators,0,Manufacturing,Manufacturing,,,,,,,
10180,false,,M,,,Industrial Truck and Tractor Operators,Industrial Truck and Tractor Operators,67655,0.2,53-7051.00,Industrial Truck and Tractor Operators,Saginaw,Manufacturing,Manufacturing,65,Saginaw,Michigan,United States,48604,43.666826,-84.36624
10181,false,,F,,,Industrial Truck and Tractor Operators,Industrial Truck and Tractor Operators,67655,0.2,53-7051.00,Industrial Truck and Tractor Operators,0,Manufacturing,Manufacturing,,,,,,,
10182,false,,M,,,Industrial Truck and Tractor Operators,Industrial Truck and Tractor Operators,67655,0.2,53-7051.00,Industrial Truck and Tractor Operators,Pittsburgh,Manufacturing,Manufacturing,224,Pittsburgh,Pennsylvania,United States,15220,40.445744,-79.891693
10183,false,,F,,,Industrial Truck and Tractor Operators,Industrial Truck and Tractor Operators,67655,0.2,53-7051.00,Industrial Truck and Tractor Operators,Arlington,Manufacturing,Manufacturing,2413,Arlington,Virginia,United States,22234,38.874711,-77.086013
10184,false,,M,,,Industrial Truck and Tractor Operators,Industrial Truck and Tractor Operators,67655,0.2,53-7051.00,Industrial Truck and Tractor Operators,Madison,Manufacturing,Manufacturing,8497,Madison,Wisconsin,United States,53726,43.074534,-89.380558
10186,false,,M,,,Marketing Managers,Marketing Managers,251479,0.2,11-2021.00,Marketing Managers,Long Beach,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",3,Long Beach,California,United States,90847,33.766985,-118.189466
10187,false,,F,,,Electrical Engineering Technicians,Electrical Engineering Technicians,200774,0.2,17-3023.03,Electrical Engineering Technicians,Cincinnati,Manufacturing,Manufacturing,24,Cincinnati,Ohio,United States,45218,39.273193,-84.328998
10188,false,,M,,,Mechanical Engineers,Mechanical Engineers,176233,0.2,17-2141.00,Mechanical Engineers,Pocatello,Manufacturing,Manufacturing,2,Pocatello,Idaho,United States,83206,43.031401,-112.440397
10190,false,,M,,,Industrial Production Managers,Industrial Production Managers,198054,0.2,11-3051.00,Industrial Production Managers,Saint Petersburg,Manufacturing,Manufacturing,78,Saint Petersburg,Florida,United States,33731,27.843098,-82.676766
10191,false,,F,,,First-Line Supervisors of Production and Operating Workers,First-Line Supervisors of Production and Operating Workers,118782,0.2,51-1011.00,First-Line Supervisors of Production and Operating Workers,Pueblo,Manufacturing,Manufacturing,604,Pueblo,Colorado,United States,81010,38.269199,-104.662067
10192,false,,M,,,First-Line Supervisors of Production and Operating Workers,First-Line Supervisors of Production and Operating Workers,118782,0.2,51-1011.00,First-Line Supervisors of Production and Operating Workers,Little Rock,Logistics,Logistics,31749,Little Rock,Arkansas,United States,72209,34.669117,-92.395285
10193,false,,F,,,Industrial Production Managers,Industrial Production Managers,198054,0.2,11-3051.00,Industrial Production Managers,Los Angeles,Manufacturing,Manufacturing,6147,Los Angeles,California,United States,90071,34.052956,-118.251966
10194,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,130926,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Fort Wayne,Manufacturing,Manufacturing,737,Fort Wayne,Indiana,United States,46862,39.777508,-86.153138
10195,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,130926,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Colorado Springs,Manufacturing,Manufacturing,239,Colorado Springs,Colorado,United States,80910,38.832371,-104.820495
10196,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,130926,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Reno,Manufacturing,Manufacturing,6315,Reno,Nevada,United States,89505,39.468877,-119.785316
10197,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,130926,0.2,51-2041.00,Structural Metal Fabricators and Fitters,New Haven,Manufacturing,Manufacturing,5,New Haven,Connecticut,United States,6520,41.316306,-72.9043
10198,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,130926,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Boise,Manufacturing,Manufacturing,756,Boise,Idaho,United States,83757,43.578821,-116.173902
10199,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,130926,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Colorado Springs,Manufacturing,Manufacturing,78703,Colorado Springs,Colorado,United States,80935,38.798103,-104.700838
10200,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,130926,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Columbia,Manufacturing,Manufacturing,5919,Columbia,Missouri,United States,65218,38.862139,-92.314864
10201,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,130926,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Anderson,Manufacturing,Manufacturing,8582,Anderson,South Carolina,United States,29625,34.332799,-82.400669
10202,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,130926,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Pittsburgh,Manufacturing,Manufacturing,807,Pittsburgh,Pennsylvania,United States,15286,40.455798,-80.015628
10203,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,130926,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Iowa City,Manufacturing,Manufacturing,206,Iowa City,Iowa,United States,52245,41.906927,-92.178611
10204,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,130926,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Seattle,Manufacturing,Manufacturing,7,Seattle,Washington,United States,98121,47.616763,-122.340345
10205,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,130926,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Mount Vernon,Manufacturing,Manufacturing,21,Mount Vernon,New York,United States,10557,40.911222,-73.844689
10206,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,130926,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Fayetteville,Manufacturing,Manufacturing,8327,Fayetteville,North Carolina,United States,28314,35.031512,-79.120774
10207,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,130926,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Minneapolis,Manufacturing,Manufacturing,4988,Minneapolis,Minnesota,United States,55480,44.957817,-93.650856
10208,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,130926,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Minneapolis,Manufacturing,Manufacturing,1,Minneapolis,Minnesota,United States,55402,44.982,-93.271499
10209,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,130926,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Austin,Manufacturing,Manufacturing,4664,Austin,Texas,United States,78769,30.442344,-97.769885
10210,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,130926,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Milwaukee,Manufacturing,Manufacturing,8,Milwaukee,Wisconsin,United States,53215,42.991946,-87.92144
10211,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,130926,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Pensacola,Manufacturing,Manufacturing,7,Pensacola,Florida,United States,32505,30.409013,-87.253229
10212,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,130926,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Bradenton,Manufacturing,Manufacturing,2028,Bradenton,Florida,United States,34205,27.42273,-82.582407
10213,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,130926,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Huntsville,Manufacturing,Manufacturing,77455,Huntsville,Alabama,United States,35895,34.726752,-86.593759
10214,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,130926,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Norfolk,Manufacturing,Manufacturing,0,Norfolk,Virginia,United States,23551,36.924606,-76.295968
10215,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,130926,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Lincoln,Manufacturing,Manufacturing,6,Lincoln,Nebraska,United States,68505,40.868336,-96.622784
10216,false,,M,,,First-Line Supervisors of Production and Operating Workers,First-Line Supervisors of Production and Operating Workers,118782,0.2,51-1011.00,First-Line Supervisors of Production and Operating Workers,Hyattsville,Manufacturing,Manufacturing,4511,Hyattsville,Maryland,United States,20784,38.93866,-76.925512
10217,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,130926,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Tallahassee,Manufacturing,Manufacturing,6,Tallahassee,Florida,United States,32399,30.456264,-84.272648
10218,false,,M,,,General and Operations Managers,General and Operations Managers,206045,0.2,11-1021.00,General and Operations Managers,Roanoke,Commercial,Commercial,89159,Roanoke,Virginia,United States,24040,37.277357,-79.933383
10219,false,,F,,,General and Operations Managers,General and Operations Managers,206045,0.2,11-1021.00,General and Operations Managers,0,Building Components,Building Components,,,,,,,
10220,false,,M,,,General and Operations Managers,General and Operations Managers,206045,0.2,11-1021.00,General and Operations Managers,Miami,Building Components,Building Components,69710,Miami,Florida,United States,33283,25.94826,-80.199705
10221,false,,F,,,General and Operations Managers,General and Operations Managers,206045,0.2,11-1021.00,General and Operations Managers,Peoria,Products,Products,9305,Peoria,Illinois,United States,61614,40.747208,-89.603781
10222,false,,M,,,General and Operations Managers,General and Operations Managers,206045,0.2,11-1021.00,General and Operations Managers,Sacramento,Business Improvement,Business Improvement,775,Sacramento,California,United States,94237,38.103864,-122.258233
10223,false,,F,,,General and Operations Managers,General and Operations Managers,206045,0.2,11-1021.00,General and Operations Managers,Indianapolis,Building Components,Building Components,81807,Indianapolis,Indiana,United States,46266,39.813577,-86.159094
10225,false,,F,,,General and Operations Managers,General and Operations Managers,206045,0.2,11-1021.00,General and Operations Managers,New York City,Manufacturing,Manufacturing,21391,New York City,New York,United States,10014,40.73409,-74.002221
10226,false,,M,,,General and Operations Managers,General and Operations Managers,206045,0.2,11-1021.00,General and Operations Managers,Los Angeles,Logistics,Logistics,7,Los Angeles,California,United States,90076,34.109181,-118.200387
10227,false,,F,,,General and Operations Managers,General and Operations Managers,206045,0.2,11-1021.00,General and Operations Managers,El Paso,People,People,54803,El Paso,Texas,United States,79940,31.795019,-106.376994
10228,false,,M,,,General and Operations Managers,General and Operations Managers,206045,0.2,11-1021.00,General and Operations Managers,Hayward,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",8,Hayward,California,United States,94544,37.989279,-122.125482
10229,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,126161,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Fort Myers,Manufacturing,Manufacturing,1116,Fort Myers,Florida,United States,33913,26.6142,-81.890117
10230,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,126161,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Largo,Manufacturing,Manufacturing,4,Largo,Florida,United States,34643,27.937396,-82.797241
10231,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,126161,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Arlington,Manufacturing,Manufacturing,0,Arlington,Virginia,United States,22212,38.875447,-77.084352
10232,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,126161,0.2,51-2041.00,Structural Metal Fabricators and Fitters,West Palm Beach,Manufacturing,Manufacturing,3055,West Palm Beach,Florida,United States,33416,26.637591,-80.292341
10233,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,126161,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Virginia Beach,Manufacturing,Manufacturing,93864,Virginia Beach,Virginia,United States,23454,39.942849,-90.22177
10234,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,126161,0.2,51-2041.00,Structural Metal Fabricators and Fitters,0,Manufacturing,Manufacturing,,,,,,,
10235,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,126161,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Cincinnati,Manufacturing,Manufacturing,125,Cincinnati,Ohio,United States,45254,39.073026,-84.330978
